기준연도,기준분기,노선명,거리_필터,대분류,매출금액,가게수,점포당_평균매출
2021.0,3.0,하남선_2단계,500,음식,2706024215.0,80,33825302.6875
2021.0,3.0,하남선_2단계,2000,음식,2294379769.0,571,4018178.2294220664
2021.0,4.0,경기도_대조군,Control,음식,1210734020470.0,97583,12407222.779275078
2021.0,4.0,김포골드라인,500,음식,15149261993.0,1567,9667684.74345884
2021.0,4.0,김포골드라인,2000,음식,12789163286.0,2685,4763189.305772812
2021.0,4.0,안산선,500,음식,25180724976.0,1655,15214939.562537765
2021.0,4.0,안산선,2000,음식,26753900963.0,13131,2037461.0435610388
2021.0,4.0,진접선,500,음식,2160809413.0,182,11872579.192307692
2021.0,4.0,진접선,2000,음식,8575099938.0,1466,5849317.82946794
2021.0,4.0,하남선_1단계,500,음식,468841618.0,61,7685928.163934426
2021.0,4.0,하남선_1단계,2000,음식,5560467323.0,2017,2756800.854238969
2021.0,4.0,하남선_2단계,500,음식,3002024902.0,80,37525311.275
2021.0,4.0,하남선_2단계,2000,음식,2570704421.0,571,4502109.318739055
2022.0,1.0,경기도_대조군,Control,음식,1029303994170.0,98001,10502994.807910124
2022.0,1.0,김포골드라인,500,음식,12774101929.0,1585,8059370.302208202
2022.0,1.0,김포골드라인,2000,음식,10500123615.0,2373,4424830.8533501895
2022.0,1.0,안산선,500,음식,20944056280.0,1629,12857002.013505219
2022.0,1.0,안산선,2000,음식,23270831989.0,13036,1785120.5882939552
2022.0,1.0,진접선,500,음식,1906074629.0,183,10415708.355191257
2022.0,1.0,진접선,2000,음식,7562502217.0,1128,6704345.937056738
2022.0,1.0,하남선_1단계,500,음식,360470912.0,62,5814046.9677419355
2022.0,1.0,하남선_1단계,2000,음식,4926306742.0,2026,2431543.3079960514
2022.0,1.0,하남선_2단계,500,음식,2542021829.0,68,37382673.955882356
2022.0,1.0,하남선_2단계,2000,음식,2284991451.0,516,4428278.0058139535
2022.0,2.0,경기도_대조군,Control,음식,1376754152574.0,98001,14048368.41026112
2022.0,2.0,김포골드라인,500,음식,15838524546.0,1303,12155429.429009978
2022.0,2.0,김포골드라인,2000,음식,10635279165.0,1474,7215250.451153324
2022.0,2.0,김포골드라인,2000,음식,3116095593.0,899,3466179.747497219
2022.0,2.0,김포골드라인,500,음식,934464424.0,263,3553096.6692015207
2022.0,2.0,안산선,500,음식,30152570489.0,1629,18509865.24800491
2022.0,2.0,안산선,2000,음식,26115678753.0,10390,2513539.8222329165
2022.0,2.0,안산선,2000,음식,4924103487.0,2473,1991145.7691063485
2022.0,2.0,진접선,500,음식,1896475377.0,147,12901193.040816326
2022.0,2.0,진접선,2000,음식,7485931917.0,573,13064453.607329844
2022.0,2.0,진접선,2000,음식,2610727065.0,526,4963359.439163498
2022.0,2.0,진접선,500,음식,688743812.0,36,19131772.555555556
2022.0,2.0,하남선_1단계,500,음식,433898018.0,62,6998355.129032258
2022.0,2.0,하남선_1단계,2000,음식,5659076703.0,1129,5012468.293179805
2022.0,2.0,하남선_1단계,2000,음식,607423258.0,667,910679.5472263868
2022.0,2.0,하남선_2단계,500,음식,3390284533.0,68,49857125.48529412
2022.0,2.0,하남선_2단계,2000,음식,2517704276.0,361,6974250.0720221605
2022.0,2.0,하남선_2단계,2000,음식,353619539.0,141,2507939.9929078016
2022.0,3.0,경기도_대조군,Control,음식,1372417309978.0,98001,14004115.365945246
2022.0,3.0,김포골드라인,2000,음식,14057868752.0,2344,5997384.279863481
2022.0,3.0,김포골드라인,500,음식,16765659451.0,1557,10767925.145150932
2022.0,3.0,안산선,2000,음식,30548621275.0,12768,2392592.5184053886
2022.0,3.0,안산선,500,음식,30639334401.0,1629,18808676.73480663
2022.0,3.0,진접선,2000,음식,9551443361.0,1105,8643840.145701358
2022.0,3.0,진접선,500,음식,2714539835.0,175,15511656.2
2022.0,3.0,하남선_1단계,2000,음식,6028891293.0,1796,3356843.7043429846
2022.0,3.0,하남선_1단계,500,음식,443171220.0,62,7147922.903225807
2022.0,3.0,하남선_2단계,2000,음식,2781750884.0,502,5541336.4223107565
2022.0,3.0,하남선_2단계,500,음식,3249054310.0,68,47780210.441176474
2022.0,4.0,경기도_대조군,Control,음식,1426014437495.0,98001,14551019.249752553
2022.0,4.0,김포골드라인,2000,음식,13906864348.0,2344,5932962.605802048
2022.0,4.0,김포골드라인,500,음식,17939814921.0,1583,11332795.275426406
2022.0,4.0,안산선,2000,음식,32680983353.0,12558,2602403.515926103
2022.0,4.0,안산선,500,음식,33132782771.0,1629,20339338.71761817
2022.0,4.0,진접선,2000,음식,9507043357.0,1126,8443200.139431616
2022.0,4.0,진접선,500,음식,2918634753.0,175,16677912.874285715
2022.0,4.0,하남선_1단계,2000,음식,6440581094.0,1796,3586069.6514476617
2022.0,4.0,하남선_1단계,500,음식,439375597.0,62,7086703.177419355
2022.0,4.0,하남선_2단계,2000,음식,2707868547.0,490,5526262.340816326
2022.0,4.0,하남선_2단계,500,음식,3348746659.0,68,49246274.39705882
2023.0,1.0,경기도_대조군,Control,음식,1346506626648.0,98001,13739723.33596596
2023.0,1.0,김포골드라인,2000,음식,13124105713.0,2344,5599021.208617748
2023.0,1.0,김포골드라인,500,음식,17590934211.0,1581,11126460.601518027
2023.0,1.0,안산선,2000,음식,31155048774.0,12655,2461876.63168708
2023.0,1.0,안산선,500,음식,31954745992.0,1629,19616173.10742787
2023.0,1.0,진접선,2000,음식,8655216752.0,1105,7832775.341176471
2023.0,1.0,진접선,500,음식,2571898998.0,175,14696565.702857142
2023.0,1.0,하남선_1단계,2000,음식,7149389550.0,1962,3643929.4342507645
2023.0,1.0,하남선_1단계,500,음식,415650850.0,62,6704045.9677419355
2023.0,1.0,하남선_2단계,2000,음식,2567268418.0,478,5370854.430962343
2023.0,1.0,하남선_2단계,500,음식,3365751255.0,68,49496341.98529412
2023.0,2.0,경기도_대조군,Control,음식,1417836117360.0,98001,14467567.855021888
2023.0,2.0,김포골드라인,2000,음식,14013850940.0,2334,6004220.625535562
2023.0,2.0,김포골드라인,500,음식,18029910776.0,1556,11587346.257069409
2023.0,2.0,안산선,2000,음식,33375365650.0,12686,2630881.731830364
2023.0,2.0,안산선,500,음식,31493380708.0,1594,19757453.39272271
2023.0,2.0,진접선,2000,음식,9452035808.0,1111,8507682.99549955
2023.0,2.0,진접선,500,음식,2953237127.0,175,16875640.725714285
2023.0,2.0,하남선_1단계,2000,음식,7116571201.0,1962,3627202.4469928644
2023.0,2.0,하남선_1단계,500,음식,465010666.0,62,7500172.0322580645
2023.0,2.0,하남선_2단계,2000,음식,2770291263.0,461,6009308.5965292845
2023.0,3.0,경기도_대조군,Control,음식,1391258459140.0,98001,14196370.028265018
2023.0,3.0,김포골드라인,2000,음식,13547861368.0,2309,5867415.057600693
2023.0,3.0,김포골드라인,500,음식,17271550631.0,1556,11099968.271850899
2023.0,3.0,안산선,2000,음식,31997126195.0,12534,2552826.4077708633
2023.0,3.0,안산선,500,음식,30760502785.0,1594,19297680.542659976
2023.0,3.0,진접선,2000,음식,9220792974.0,1111,8299543.630963096
2023.0,3.0,진접선,500,음식,2817463619.0,175,16099792.108571429
2023.0,3.0,하남선_1단계,2000,음식,6614173600.0,1962,3371138.4301732928
2023.0,3.0,하남선_1단계,500,음식,430762285.0,62,6947778.79032258
2023.0,3.0,하남선_2단계,2000,음식,2689313201.0,461,5833651.1952277655
