name,distance_category,측정항목,분기,인구수
하남풍산역,500m ~ 2000m,계_총인구수,2019Q4,51934.66667
하남풍산역,500m ~ 2000m,계_총인구수,2020Q1,51957.33333
하남풍산역,500m ~ 2000m,계_총인구수,2020Q2,52009
하남풍산역,500m ~ 2000m,계_총인구수,2020Q3,52046.66667
하남풍산역,500m ~ 2000m,계_총인구수,2020Q4,51933.66667
하남풍산역,500m ~ 2000m,계_총인구수,2021Q1,51783
하남풍산역,500m ~ 2000m,계_총인구수,2021Q2,51577.33333
하남풍산역,500m ~ 2000m,계_총인구수,2021Q3,51232.66667
하남풍산역,500m ~ 2000m,계_총인구수,2021Q4,50964
하남풍산역,500m ~ 2000m,계_총인구수,2022Q1,50801
하남풍산역,500m ~ 2000m,계_총인구수,2022Q2,50785.66667
하남풍산역,500m ~ 2000m,계_총인구수,2022Q3,50783
하남풍산역,500m ~ 2000m,계_총인구수,2022Q4,50661.33333
하남풍산역,500m ~ 2000m,계_총인구수,2023Q1,50536.33333
하남풍산역,500m ~ 2000m,계_총인구수,2023Q2,50468.66667
하남풍산역,500m ~ 2000m,계_총인구수,2023Q3,50249
하남풍산역,500m ~ 2000m,계_총인구수,2023Q4,50101
하남풍산역,500m ~ 2000m,계_총인구수,2024Q1,50026
하남풍산역,500m ~ 2000m,계_총인구수,2024Q2,49840.66667
하남풍산역,500m ~ 2000m,계_총인구수,2024Q3,49739
하남풍산역,500m ~ 2000m,계_총인구수,2024Q4,49629.33333
하남풍산역,~ 500m,계_0~9세,2017Q1,2672.666667
하남풍산역,~ 500m,계_0~9세,2017Q2,2617
하남풍산역,~ 500m,계_0~9세,2017Q3,2600.666667
하남풍산역,~ 500m,계_0~9세,2017Q4,2533.666667
하남풍산역,~ 500m,계_0~9세,2018Q1,2494.333333
하남풍산역,~ 500m,계_0~9세,2018Q2,2490.666667
하남풍산역,~ 500m,계_0~9세,2018Q3,2467.333333
하남풍산역,~ 500m,계_0~9세,2018Q4,2447.333333
하남풍산역,~ 500m,계_0~9세,2019Q1,2369.666667
하남풍산역,~ 500m,계_0~9세,2019Q2,2313
하남풍산역,~ 500m,계_0~9세,2019Q3,2274.666667
하남풍산역,~ 500m,계_0~9세,2019Q4,2268.666667
하남풍산역,~ 500m,계_0~9세,2020Q1,2237.333333
하남풍산역,~ 500m,계_0~9세,2020Q2,2187.666667
하남풍산역,~ 500m,계_0~9세,2020Q3,2193.333333
하남풍산역,~ 500m,계_0~9세,2020Q4,2156.666667
하남풍산역,~ 500m,계_0~9세,2021Q1,2133.666667
하남풍산역,~ 500m,계_0~9세,2021Q2,2099.333333
하남풍산역,~ 500m,계_0~9세,2021Q3,2035.666667
하남풍산역,~ 500m,계_0~9세,2021Q4,1936.666667
하남풍산역,~ 500m,계_0~9세,2022Q1,1885.666667
하남풍산역,~ 500m,계_0~9세,2022Q2,1881.666667
하남풍산역,~ 500m,계_0~9세,2022Q3,1862.666667
하남풍산역,~ 500m,계_0~9세,2022Q4,1803.666667
하남풍산역,~ 500m,계_0~9세,2023Q1,1739
하남풍산역,~ 500m,계_0~9세,2023Q2,5535.5
하남풍산역,~ 500m,계_0~9세,2023Q3,5421
하남풍산역,~ 500m,계_0~9세,2023Q4,5331.333333
하남풍산역,~ 500m,계_0~9세,2024Q1,5217
하남풍산역,~ 500m,계_0~9세,2024Q2,5451.333333
하남풍산역,~ 500m,계_0~9세,2024Q3,5411
하남풍산역,~ 500m,계_0~9세,2024Q4,5315
하남풍산역,~ 500m,계_100세 이상,2017Q1,10
하남풍산역,~ 500m,계_100세 이상,2017Q2,9
하남풍산역,~ 500m,계_100세 이상,2017Q3,9
하남풍산역,~ 500m,계_100세 이상,2017Q4,10
하남풍산역,~ 500m,계_100세 이상,2018Q1,10
하남풍산역,~ 500m,계_100세 이상,2018Q2,9.333333333
하남풍산역,~ 500m,계_100세 이상,2018Q3,10
하남풍산역,~ 500m,계_100세 이상,2018Q4,9.333333333
하남풍산역,~ 500m,계_100세 이상,2019Q1,8.666666667
하남풍산역,~ 500m,계_100세 이상,2019Q2,8
하남풍산역,~ 500m,계_100세 이상,2019Q3,8
하남풍산역,~ 500m,계_100세 이상,2019Q4,7.333333333
하남풍산역,~ 500m,계_100세 이상,2020Q1,7
하남풍산역,~ 500m,계_100세 이상,2020Q2,9
하남풍산역,~ 500m,계_100세 이상,2020Q3,9.333333333
하남풍산역,~ 500m,계_100세 이상,2020Q4,10
하남풍산역,~ 500m,계_100세 이상,2021Q1,7
하남풍산역,~ 500m,계_100세 이상,2021Q2,4
하남풍산역,~ 500m,계_100세 이상,2021Q3,3.333333333
하남풍산역,~ 500m,계_100세 이상,2021Q4,1.666666667
하남풍산역,~ 500m,계_100세 이상,2022Q1,2.666666667
하남풍산역,~ 500m,계_100세 이상,2022Q2,3
하남풍산역,~ 500m,계_100세 이상,2022Q3,3
하남풍산역,~ 500m,계_100세 이상,2022Q4,2
하남풍산역,~ 500m,계_100세 이상,2023Q1,2
하남풍산역,~ 500m,계_100세 이상,2023Q2,7.666666667
하남풍산역,~ 500m,계_100세 이상,2023Q3,8
하남풍산역,~ 500m,계_100세 이상,2023Q4,7.333333333
하남풍산역,~ 500m,계_100세 이상,2024Q1,9.333333333
하남풍산역,~ 500m,계_100세 이상,2024Q2,9.333333333
하남풍산역,~ 500m,계_100세 이상,2024Q3,10
하남풍산역,~ 500m,계_100세 이상,2024Q4,10.66666667
하남풍산역,~ 500m,계_10~19세,2017Q1,3061
하남풍산역,~ 500m,계_10~19세,2017Q2,3072.333333
하남풍산역,~ 500m,계_10~19세,2017Q3,3080.666667
하남풍산역,~ 500m,계_10~19세,2017Q4,2992
하남풍산역,~ 500m,계_10~19세,2018Q1,2928.666667
하남풍산역,~ 500m,계_10~19세,2018Q2,2903
하남풍산역,~ 500m,계_10~19세,2018Q3,2895
하남풍산역,~ 500m,계_10~19세,2018Q4,2839.333333
하남풍산역,~ 500m,계_10~19세,2019Q1,2744.666667
하남풍산역,~ 500m,계_10~19세,2019Q2,2668.666667
하남풍산역,~ 500m,계_10~19세,2019Q3,2645.333333
하남풍산역,~ 500m,계_10~19세,2019Q4,2640.666667
하남풍산역,~ 500m,계_10~19세,2020Q1,2649.666667
하남풍산역,~ 500m,계_10~19세,2020Q2,2608
하남풍산역,~ 500m,계_10~19세,2020Q3,2570.666667
하남풍산역,~ 500m,계_10~19세,2020Q4,2574
하남풍산역,~ 500m,계_10~19세,2021Q1,2532.333333
하남풍산역,~ 500m,계_10~19세,2021Q2,2528.333333
하남풍산역,~ 500m,계_10~19세,2021Q3,2498
하남풍산역,~ 500m,계_10~19세,2021Q4,2455.666667
하남풍산역,~ 500m,계_10~19세,2022Q1,2457.666667
하남풍산역,~ 500m,계_10~19세,2022Q2,2435.333333
하남풍산역,~ 500m,계_10~19세,2022Q3,2422.333333
하남풍산역,~ 500m,계_10~19세,2022Q4,2409.666667
하남풍산역,~ 500m,계_10~19세,2023Q1,2399.333333
하남풍산역,~ 500m,계_10~19세,2023Q2,5758.166667
하남풍산역,~ 500m,계_10~19세,2023Q3,5780
하남풍산역,~ 500m,계_10~19세,2023Q4,5815
하남풍산역,~ 500m,계_10~19세,2024Q1,5869.666667
하남풍산역,~ 500m,계_10~19세,2024Q2,6077.333333
하남풍산역,~ 500m,계_10~19세,2024Q3,6197.333333
하남풍산역,~ 500m,계_10~19세,2024Q4,6238
하남풍산역,~ 500m,계_20~29세,2017Q1,3278.333333
하남풍산역,~ 500m,계_20~29세,2017Q2,3301.666667
하남풍산역,~ 500m,계_20~29세,2017Q3,3328.666667
하남풍산역,~ 500m,계_20~29세,2017Q4,3348
하남풍산역,~ 500m,계_20~29세,2018Q1,3373.666667
하남풍산역,~ 500m,계_20~29세,2018Q2,3407.333333
하남풍산역,~ 500m,계_20~29세,2018Q3,3357.666667
하남풍산역,~ 500m,계_20~29세,2018Q4,3261
하남풍산역,~ 500m,계_20~29세,2019Q1,3134.333333
하남풍산역,~ 500m,계_20~29세,2019Q2,3046.333333
하남풍산역,~ 500m,계_20~29세,2019Q3,3030
하남풍산역,~ 500m,계_20~29세,2019Q4,3020
하남풍산역,~ 500m,계_20~29세,2020Q1,3044
하남풍산역,~ 500m,계_20~29세,2020Q2,3065
하남풍산역,~ 500m,계_20~29세,2020Q3,3088.666667
하남풍산역,~ 500m,계_20~29세,2020Q4,3088
하남풍산역,~ 500m,계_20~29세,2021Q1,3094.666667
하남풍산역,~ 500m,계_20~29세,2021Q2,3160.666667
하남풍산역,~ 500m,계_20~29세,2021Q3,3152.666667
하남풍산역,~ 500m,계_20~29세,2021Q4,3124
하남풍산역,~ 500m,계_20~29세,2022Q1,3129.666667
하남풍산역,~ 500m,계_20~29세,2022Q2,3135.666667
하남풍산역,~ 500m,계_20~29세,2022Q3,3087
하남풍산역,~ 500m,계_20~29세,2022Q4,3002
하남풍산역,~ 500m,계_20~29세,2023Q1,2932.666667
하남풍산역,~ 500m,계_20~29세,2023Q2,5825.5
하남풍산역,~ 500m,계_20~29세,2023Q3,5776
하남풍산역,~ 500m,계_20~29세,2023Q4,5777
하남풍산역,~ 500m,계_20~29세,2024Q1,5755
하남풍산역,~ 500m,계_20~29세,2024Q2,5876.333333
하남풍산역,~ 500m,계_20~29세,2024Q3,5938.333333
하남풍산역,~ 500m,계_20~29세,2024Q4,5872.666667
하남풍산역,~ 500m,계_30~39세,2017Q1,3897.333333
하남풍산역,~ 500m,계_30~39세,2017Q2,3866
하남풍산역,~ 500m,계_30~39세,2017Q3,3862.666667
하남풍산역,~ 500m,계_30~39세,2017Q4,3838
하남풍산역,~ 500m,계_30~39세,2018Q1,3811.333333
하남풍산역,~ 500m,계_30~39세,2018Q2,3838.333333
하남풍산역,~ 500m,계_30~39세,2018Q3,3838
하남풍산역,~ 500m,계_30~39세,2018Q4,3765
하남풍산역,~ 500m,계_30~39세,2019Q1,3593
하남풍산역,~ 500m,계_30~39세,2019Q2,3512.333333
하남풍산역,~ 500m,계_30~39세,2019Q3,3485.333333
하남풍산역,~ 500m,계_30~39세,2019Q4,3481.333333
하남풍산역,~ 500m,계_30~39세,2020Q1,3478.666667
하남풍산역,~ 500m,계_30~39세,2020Q2,3422.666667
하남풍산역,~ 500m,계_30~39세,2020Q3,3435.333333
하남풍산역,~ 500m,계_30~39세,2020Q4,3419.666667
하남풍산역,~ 500m,계_30~39세,2021Q1,3374.333333
하남풍산역,~ 500m,계_30~39세,2021Q2,3348.666667
하남풍산역,~ 500m,계_30~39세,2021Q3,3350.666667
하남풍산역,~ 500m,계_30~39세,2021Q4,3315.333333
하남풍산역,~ 500m,계_30~39세,2022Q1,3332.666667
하남풍산역,~ 500m,계_30~39세,2022Q2,3377
하남풍산역,~ 500m,계_30~39세,2022Q3,3336.666667
하남풍산역,~ 500m,계_30~39세,2022Q4,3333.333333
하남풍산역,~ 500m,계_30~39세,2023Q1,3280.666667
하남풍산역,~ 500m,계_30~39세,2023Q2,7639.666667
하남풍산역,~ 500m,계_30~39세,2023Q3,7519.666667
하남풍산역,~ 500m,계_30~39세,2023Q4,7403.333333
하남풍산역,~ 500m,계_30~39세,2024Q1,7228.666667
하남풍산역,~ 500m,계_30~39세,2024Q2,7477
하남풍산역,~ 500m,계_30~39세,2024Q3,7521.333333
하남풍산역,~ 500m,계_30~39세,2024Q4,7461.333333
하남풍산역,~ 500m,계_40~49세,2017Q1,4916.333333
하남풍산역,~ 500m,계_40~49세,2017Q2,4938.333333
하남풍산역,~ 500m,계_40~49세,2017Q3,4957.666667
하남풍산역,~ 500m,계_40~49세,2017Q4,4889
하남풍산역,~ 500m,계_40~49세,2018Q1,4877
하남풍산역,~ 500m,계_40~49세,2018Q2,4839.666667
하남풍산역,~ 500m,계_40~49세,2018Q3,4773.333333
하남풍산역,~ 500m,계_40~49세,2018Q4,4667.333333
하남풍산역,~ 500m,계_40~49세,2019Q1,4549.333333
하남풍산역,~ 500m,계_40~49세,2019Q2,4430.333333
하남풍산역,~ 500m,계_40~49세,2019Q3,4385
하남풍산역,~ 500m,계_40~49세,2019Q4,4409.333333
하남풍산역,~ 500m,계_40~49세,2020Q1,4442.666667
하남풍산역,~ 500m,계_40~49세,2020Q2,4444.333333
하남풍산역,~ 500m,계_40~49세,2020Q3,4464.333333
하남풍산역,~ 500m,계_40~49세,2020Q4,4440
하남풍산역,~ 500m,계_40~49세,2021Q1,4434.333333
하남풍산역,~ 500m,계_40~49세,2021Q2,4440
하남풍산역,~ 500m,계_40~49세,2021Q3,4398
하남풍산역,~ 500m,계_40~49세,2021Q4,4312.666667
하남풍산역,~ 500m,계_40~49세,2022Q1,4291.666667
하남풍산역,~ 500m,계_40~49세,2022Q2,4260
하남풍산역,~ 500m,계_40~49세,2022Q3,4226.666667
하남풍산역,~ 500m,계_40~49세,2022Q4,4161.333333
하남풍산역,~ 500m,계_40~49세,2023Q1,4104.666667
하남풍산역,~ 500m,계_40~49세,2023Q2,10640.16667
하남풍산역,~ 500m,계_40~49세,2023Q3,10643.33333
하남풍산역,~ 500m,계_40~49세,2023Q4,10671
하남풍산역,~ 500m,계_40~49세,2024Q1,10656
하남풍산역,~ 500m,계_40~49세,2024Q2,10903.66667
하남풍산역,~ 500m,계_40~49세,2024Q3,10983.33333
하남풍산역,~ 500m,계_40~49세,2024Q4,10976.33333
하남풍산역,~ 500m,계_50~59세,2017Q1,4496.333333
하남풍산역,~ 500m,계_50~59세,2017Q2,4522.666667
하남풍산역,~ 500m,계_50~59세,2017Q3,4502
하남풍산역,~ 500m,계_50~59세,2017Q4,4464.333333
하남풍산역,~ 500m,계_50~59세,2018Q1,4456
하남풍산역,~ 500m,계_50~59세,2018Q2,4490.333333
하남풍산역,~ 500m,계_50~59세,2018Q3,4508
하남풍산역,~ 500m,계_50~59세,2018Q4,4444
하남풍산역,~ 500m,계_50~59세,2019Q1,4318
하남풍산역,~ 500m,계_50~59세,2019Q2,4209
하남풍산역,~ 500m,계_50~59세,2019Q3,4203.666667
하남풍산역,~ 500m,계_50~59세,2019Q4,4182.666667
하남풍산역,~ 500m,계_50~59세,2020Q1,4161.333333
하남풍산역,~ 500m,계_50~59세,2020Q2,4141
하남풍산역,~ 500m,계_50~59세,2020Q3,4142.333333
하남풍산역,~ 500m,계_50~59세,2020Q4,4155.333333
하남풍산역,~ 500m,계_50~59세,2021Q1,4151.666667
하남풍산역,~ 500m,계_50~59세,2021Q2,4200.666667
하남풍산역,~ 500m,계_50~59세,2021Q3,4166.666667
하남풍산역,~ 500m,계_50~59세,2021Q4,4151.666667
하남풍산역,~ 500m,계_50~59세,2022Q1,4160.666667
하남풍산역,~ 500m,계_50~59세,2022Q2,4212.666667
하남풍산역,~ 500m,계_50~59세,2022Q3,4215.666667
하남풍산역,~ 500m,계_50~59세,2022Q4,4218.333333
하남풍산역,~ 500m,계_50~59세,2023Q1,4262.666667
하남풍산역,~ 500m,계_50~59세,2023Q2,8314.833333
하남풍산역,~ 500m,계_50~59세,2023Q3,8334
하남풍산역,~ 500m,계_50~59세,2023Q4,8422.333333
하남풍산역,~ 500m,계_50~59세,2024Q1,8502.666667
하남풍산역,~ 500m,계_50~59세,2024Q2,8768.666667
하남풍산역,~ 500m,계_50~59세,2024Q3,8921.666667
하남풍산역,~ 500m,계_50~59세,2024Q4,8925.666667
하남풍산역,~ 500m,계_60~69세,2017Q1,2845
하남풍산역,~ 500m,계_60~69세,2017Q2,2893.333333
하남풍산역,~ 500m,계_60~69세,2017Q3,2950
하남풍산역,~ 500m,계_60~69세,2017Q4,2988
하남풍산역,~ 500m,계_60~69세,2018Q1,3030.333333
하남풍산역,~ 500m,계_60~69세,2018Q2,3092
하남풍산역,~ 500m,계_60~69세,2018Q3,3138.666667
하남풍산역,~ 500m,계_60~69세,2018Q4,3168.333333
하남풍산역,~ 500m,계_60~69세,2019Q1,3153
하남풍산역,~ 500m,계_60~69세,2019Q2,3133
하남풍산역,~ 500m,계_60~69세,2019Q3,3140
하남풍산역,~ 500m,계_60~69세,2019Q4,3198.666667
하남풍산역,~ 500m,계_60~69세,2020Q1,3254.666667
하남풍산역,~ 500m,계_60~69세,2020Q2,3298.333333
하남풍산역,~ 500m,계_60~69세,2020Q3,3363.333333
하남풍산역,~ 500m,계_60~69세,2020Q4,3414
하남풍산역,~ 500m,계_60~69세,2021Q1,3465.666667
하남풍산역,~ 500m,계_60~69세,2021Q2,3513
하남풍산역,~ 500m,계_60~69세,2021Q3,3566.666667
하남풍산역,~ 500m,계_60~69세,2021Q4,3578.333333
하남풍산역,~ 500m,계_60~69세,2022Q1,3637.666667
하남풍산역,~ 500m,계_60~69세,2022Q2,3634.666667
하남풍산역,~ 500m,계_60~69세,2022Q3,3640.666667
하남풍산역,~ 500m,계_60~69세,2022Q4,3698.333333
하남풍산역,~ 500m,계_60~69세,2023Q1,3755
하남풍산역,~ 500m,계_60~69세,2023Q2,6733.333333
하남풍산역,~ 500m,계_60~69세,2023Q3,6764
하남풍산역,~ 500m,계_60~69세,2023Q4,6807.666667
하남풍산역,~ 500m,계_60~69세,2024Q1,6863.666667
하남풍산역,~ 500m,계_60~69세,2024Q2,7047
하남풍산역,~ 500m,계_60~69세,2024Q3,7155.333333
하남풍산역,~ 500m,계_60~69세,2024Q4,7236.333333
하남풍산역,~ 500m,계_70~79세,2017Q1,1339.666667
하남풍산역,~ 500m,계_70~79세,2017Q2,1370.333333
하남풍산역,~ 500m,계_70~79세,2017Q3,1404.666667
하남풍산역,~ 500m,계_70~79세,2017Q4,1434
하남풍산역,~ 500m,계_70~79세,2018Q1,1472
하남풍산역,~ 500m,계_70~79세,2018Q2,1507.333333
하남풍산역,~ 500m,계_70~79세,2018Q3,1524.666667
하남풍산역,~ 500m,계_70~79세,2018Q4,1525.333333
하남풍산역,~ 500m,계_70~79세,2019Q1,1556
하남풍산역,~ 500m,계_70~79세,2019Q2,1558.333333
하남풍산역,~ 500m,계_70~79세,2019Q3,1597.666667
하남풍산역,~ 500m,계_70~79세,2019Q4,1629.666667
하남풍산역,~ 500m,계_70~79세,2020Q1,1654.333333
하남풍산역,~ 500m,계_70~79세,2020Q2,1678
하남풍산역,~ 500m,계_70~79세,2020Q3,1708.666667
하남풍산역,~ 500m,계_70~79세,2020Q4,1718
하남풍산역,~ 500m,계_70~79세,2021Q1,1737
하남풍산역,~ 500m,계_70~79세,2021Q2,1733.333333
하남풍산역,~ 500m,계_70~79세,2021Q3,1721.666667
하남풍산역,~ 500m,계_70~79세,2021Q4,1736.333333
하남풍산역,~ 500m,계_70~79세,2022Q1,1778
하남풍산역,~ 500m,계_70~79세,2022Q2,1835.666667
하남풍산역,~ 500m,계_70~79세,2022Q3,1858.666667
하남풍산역,~ 500m,계_70~79세,2022Q4,1881.333333
하남풍산역,~ 500m,계_70~79세,2023Q1,1910.666667
하남풍산역,~ 500m,계_70~79세,2023Q2,3182.5
하남풍산역,~ 500m,계_70~79세,2023Q3,3239.333333
하남풍산역,~ 500m,계_70~79세,2023Q4,3290.333333
하남풍산역,~ 500m,계_70~79세,2024Q1,3333
하남풍산역,~ 500m,계_70~79세,2024Q2,3443.666667
하남풍산역,~ 500m,계_70~79세,2024Q3,3554.333333
하남풍산역,~ 500m,계_70~79세,2024Q4,3603
하남풍산역,~ 500m,계_80~89세,2017Q1,503
하남풍산역,~ 500m,계_80~89세,2017Q2,511.6666667
하남풍산역,~ 500m,계_80~89세,2017Q3,520.6666667
하남풍산역,~ 500m,계_80~89세,2017Q4,515.6666667
하남풍산역,~ 500m,계_80~89세,2018Q1,511.3333333
하남풍산역,~ 500m,계_80~89세,2018Q2,525.6666667
하남풍산역,~ 500m,계_80~89세,2018Q3,541.3333333
하남풍산역,~ 500m,계_80~89세,2018Q4,546.3333333
하남풍산역,~ 500m,계_80~89세,2019Q1,557.3333333
하남풍산역,~ 500m,계_80~89세,2019Q2,554
하남풍산역,~ 500m,계_80~89세,2019Q3,562
하남풍산역,~ 500m,계_80~89세,2019Q4,578.6666667
하남풍산역,~ 500m,계_80~89세,2020Q1,594
하남풍산역,~ 500m,계_80~89세,2020Q2,608.6666667
하남풍산역,~ 500m,계_80~89세,2020Q3,628.3333333
하남풍산역,~ 500m,계_80~89세,2020Q4,636.3333333
하남풍산역,~ 500m,계_80~89세,2021Q1,643
하남풍산역,~ 500m,계_80~89세,2021Q2,644.3333333
하남풍산역,~ 500m,계_80~89세,2021Q3,652.3333333
하남풍산역,~ 500m,계_80~89세,2021Q4,657.3333333
하남풍산역,~ 500m,계_80~89세,2022Q1,673.3333333
하남풍산역,~ 500m,계_80~89세,2022Q2,689
하남풍산역,~ 500m,계_80~89세,2022Q3,696
하남풍산역,~ 500m,계_80~89세,2022Q4,710.6666667
하남풍산역,~ 500m,계_80~89세,2023Q1,739
하남풍산역,~ 500m,계_80~89세,2023Q2,1177.333333
하남풍산역,~ 500m,계_80~89세,2023Q3,1186.333333
하남풍산역,~ 500m,계_80~89세,2023Q4,1213.666667
하남풍산역,~ 500m,계_80~89세,2024Q1,1234.666667
하남풍산역,~ 500m,계_80~89세,2024Q2,1268.666667
하남풍산역,~ 500m,계_80~89세,2024Q3,1308
하남풍산역,~ 500m,계_80~89세,2024Q4,1329.333333
하남풍산역,~ 500m,계_90~99세,2017Q1,80
하남풍산역,~ 500m,계_90~99세,2017Q2,86
하남풍산역,~ 500m,계_90~99세,2017Q3,86.33333333
하남풍산역,~ 500m,계_90~99세,2017Q4,85
하남풍산역,~ 500m,계_90~99세,2018Q1,88.66666667
하남풍산역,~ 500m,계_90~99세,2018Q2,89.33333333
하남풍산역,~ 500m,계_90~99세,2018Q3,86.33333333
하남풍산역,~ 500m,계_90~99세,2018Q4,84.33333333
하남풍산역,~ 500m,계_90~99세,2019Q1,84.33333333
하남풍산역,~ 500m,계_90~99세,2019Q2,85
하남풍산역,~ 500m,계_90~99세,2019Q3,87.66666667
하남풍산역,~ 500m,계_90~99세,2019Q4,90
하남풍산역,~ 500m,계_90~99세,2020Q1,92.66666667
하남풍산역,~ 500m,계_90~99세,2020Q2,98.33333333
하남풍산역,~ 500m,계_90~99세,2020Q3,100.3333333
하남풍산역,~ 500m,계_90~99세,2020Q4,102
하남풍산역,~ 500m,계_90~99세,2021Q1,104.6666667
하남풍산역,~ 500m,계_90~99세,2021Q2,106.6666667
하남풍산역,~ 500m,계_90~99세,2021Q3,113
하남풍산역,~ 500m,계_90~99세,2021Q4,114
하남풍산역,~ 500m,계_90~99세,2022Q1,117
하남풍산역,~ 500m,계_90~99세,2022Q2,120.6666667
하남풍산역,~ 500m,계_90~99세,2022Q3,125.3333333
하남풍산역,~ 500m,계_90~99세,2022Q4,128.6666667
하남풍산역,~ 500m,계_90~99세,2023Q1,129.3333333
하남풍산역,~ 500m,계_90~99세,2023Q2,216.1666667
하남풍산역,~ 500m,계_90~99세,2023Q3,211.3333333
하남풍산역,~ 500m,계_90~99세,2023Q4,227.6666667
하남풍산역,~ 500m,계_90~99세,2024Q1,231.6666667
하남풍산역,~ 500m,계_90~99세,2024Q2,231.6666667
하남풍산역,~ 500m,계_90~99세,2024Q3,234.6666667
하남풍산역,~ 500m,계_90~99세,2024Q4,241.3333333
하남풍산역,~ 500m,계_연령구간인구수,2017Q1,27099.66667
하남풍산역,~ 500m,계_연령구간인구수,2017Q2,27188.33333
하남풍산역,~ 500m,계_연령구간인구수,2017Q3,27303
하남풍산역,~ 500m,계_연령구간인구수,2017Q4,27097.66667
하남풍산역,~ 500m,계_연령구간인구수,2018Q1,27053.33333
하남풍산역,~ 500m,계_연령구간인구수,2018Q2,27193
하남풍산역,~ 500m,계_연령구간인구수,2018Q3,27140.33333
하남풍산역,~ 500m,계_연령구간인구수,2018Q4,26757.66667
하남풍산역,~ 500m,계_연령구간인구수,2019Q1,26068.33333
하남풍산역,~ 500m,계_연령구간인구수,2019Q2,25518
하남풍산역,~ 500m,계_연령구간인구수,2019Q3,25419.33333
하남풍산역,~ 500m,계_연령구간인구수,2019Q4,25507
하남풍산역,~ 500m,계_연령구간인구수,2020Q1,25616.33333
하남풍산역,~ 500m,계_연령구간인구수,2020Q2,25561
하남풍산역,~ 500m,계_연령구간인구수,2020Q3,25704.66667
하남풍산역,~ 500m,계_연령구간인구수,2020Q4,25714
하남풍산역,~ 500m,계_연령구간인구수,2021Q1,25678.33333
하남풍산역,~ 500m,계_연령구간인구수,2021Q2,25779
하남풍산역,~ 500m,계_연령구간인구수,2021Q3,25658.66667
하남풍산역,~ 500m,계_연령구간인구수,2021Q4,25383.66667
하남풍산역,~ 500m,계_연령구간인구수,2022Q1,25466.66667
하남풍산역,~ 500m,계_연령구간인구수,2022Q2,25585.33333
하남풍산역,~ 500m,계_연령구간인구수,2022Q3,25474.66667
하남풍산역,~ 500m,계_연령구간인구수,2022Q4,25349.33333
하남풍산역,~ 500m,계_연령구간인구수,2023Q1,25255
하남풍산역,~ 500m,계_연령구간인구수,2023Q2,55030.83333
하남풍산역,~ 500m,계_연령구간인구수,2023Q3,54883
하남풍산역,~ 500m,계_연령구간인구수,2023Q4,54966.66667
하남풍산역,~ 500m,계_연령구간인구수,2024Q1,54901.33333
하남풍산역,~ 500m,계_연령구간인구수,2024Q2,56554.66667
하남풍산역,~ 500m,계_연령구간인구수,2024Q3,57235.33333
하남풍산역,~ 500m,계_연령구간인구수,2024Q4,57209.66667
하남풍산역,~ 500m,계_총인구수,2017Q1,27099.66667
하남풍산역,~ 500m,계_총인구수,2017Q2,27188.33333
하남풍산역,~ 500m,계_총인구수,2017Q3,27303
하남풍산역,~ 500m,계_총인구수,2017Q4,27097.66667
하남풍산역,~ 500m,계_총인구수,2018Q1,27053.33333
하남풍산역,~ 500m,계_총인구수,2018Q2,27193
하남풍산역,~ 500m,계_총인구수,2018Q3,27140.33333
하남풍산역,~ 500m,계_총인구수,2018Q4,26757.66667
하남풍산역,~ 500m,계_총인구수,2019Q1,26068.33333
하남풍산역,~ 500m,계_총인구수,2019Q2,25518
하남풍산역,~ 500m,계_총인구수,2019Q3,25419.33333
하남풍산역,~ 500m,계_총인구수,2019Q4,25507
하남풍산역,~ 500m,계_총인구수,2020Q1,25616.33333
하남풍산역,~ 500m,계_총인구수,2020Q2,25561
하남풍산역,~ 500m,계_총인구수,2020Q3,25704.66667
하남풍산역,~ 500m,계_총인구수,2020Q4,25714
하남풍산역,~ 500m,계_총인구수,2021Q1,25678.33333
하남풍산역,~ 500m,계_총인구수,2021Q2,25779
하남풍산역,~ 500m,계_총인구수,2021Q3,25658.66667
하남풍산역,~ 500m,계_총인구수,2021Q4,25383.66667
하남풍산역,~ 500m,계_총인구수,2022Q1,25466.66667
하남풍산역,~ 500m,계_총인구수,2022Q2,25585.33333
하남풍산역,~ 500m,계_총인구수,2022Q3,25474.66667
하남풍산역,~ 500m,계_총인구수,2022Q4,25349.33333
하남풍산역,~ 500m,계_총인구수,2023Q1,25255
하남풍산역,~ 500m,계_총인구수,2023Q2,55030.83333
하남풍산역,~ 500m,계_총인구수,2023Q3,54883
하남풍산역,~ 500m,계_총인구수,2023Q4,54966.66667
하남풍산역,~ 500m,계_총인구수,2024Q1,54901.33333
하남풍산역,~ 500m,계_총인구수,2024Q2,56554.66667
하남풍산역,~ 500m,계_총인구수,2024Q3,57235.33333
하남풍산역,~ 500m,계_총인구수,2024Q4,57209.66667
한양대역,500m ~ 2000m,계_0~9세,2017Q1,3781
한양대역,500m ~ 2000m,계_0~9세,2017Q2,3721
한양대역,500m ~ 2000m,계_0~9세,2017Q3,5170.666667
한양대역,500m ~ 2000m,계_0~9세,2017Q4,5049
한양대역,500m ~ 2000m,계_0~9세,2018Q1,4894.666667
한양대역,500m ~ 2000m,계_0~9세,2018Q2,4720
한양대역,500m ~ 2000m,계_0~9세,2018Q3,4598
